,0,1,2,3,4
2154,2014-04-11,1318.45500,XAU,USD,42.3893082060271
2155,2014-04-10,1317.99500,XAU,USD,42.3745188641271
2156,2014-04-09,1311.79500,XAU,USD,42.17518425590963
2157,2014-04-08,1309.85000,XAU,USD,42.112651060267204
2158,2014-04-07,1298.08000,XAU,USD,41.73423681208662
2159,2014-04-06,1301.40000,XAU,USD,41.84097727971275
2160,2014-04-05,1303.53000,XAU,USD,41.90945836285843
2161,2014-04-04,1303.53000,XAU,USD,41.90945836285843
2162,2014-04-03,1287.31500,XAU,USD,41.38813406088322
2163,2014-04-02,1290.47000,XAU,USD,41.48956965587131
2164,2014-04-01,1281.09000,XAU,USD,41.18799568408422
2165,2014-03-31,1284.63000,XAU,USD,41.30180931522775
2166,2014-03-30,1296.28500,XAU,USD,41.67652622793334
2167,2014-03-29,1295.31000,XAU,USD,41.64517925325397
2168,2014-03-28,1295.31000,XAU,USD,41.64517925325397
2169,2014-03-27,1293.04000,XAU,USD,41.57219706605177
2170,2014-03-26,1306.34000,XAU,USD,41.99980195142151
2171,2014-03-25,1309.74000,XAU,USD,42.109114478508516
2172,2014-03-24,1311.24500,XAU,USD,42.15750134711614
2173,2014-03-23,1331.90000,XAU,USD,42.82157494916968
2174,2014-03-22,1334.77500,XAU,USD,42.914008336044716
2175,2014-03-21,1334.77500,XAU,USD,42.914008336044716
2176,2014-03-20,1331.01500,XAU,USD,42.7931215413838
2177,2014-03-19,1328.28000,XAU,USD,42.70518925856528
2178,2014-03-18,1356.24000,XAU,USD,43.60412404013956
2179,2014-03-17,1366.37500,XAU,USD,43.92997182308861
2180,2014-03-16,1386.75500,XAU,USD,44.5852039707454
2181,2014-03-15,1382.73000,XAU,USD,44.45579722912034
2182,2014-03-14,1382.73000,XAU,USD,44.45579722912034
2183,2014-03-13,1373.45000,XAU,USD,44.15743833165935
2184,2014-03-12,1366.27500,XAU,USD,43.92675674876252
2185,2014-03-11,1347.75500,XAU,USD,43.33132498357097
2186,2014-03-10,1340.49500,XAU,USD,43.097910587496955
2187,2014-03-09,1338.31000,XAU,USD,43.02766121347193
2188,2014-03-08,1340.18500,XAU,USD,43.08794385708608
2189,2014-03-07,1340.18500,XAU,USD,43.08794385708608
2190,2014-03-06,1349.72000,XAU,USD,43.39450119407861
2191,2014-03-05,1336.12000,XAU,USD,42.9572510857306
2192,2014-03-04,1336.42500,XAU,USD,42.96705706242517
2193,2014-03-03,1350.43000,XAU,USD,43.41732822179383
2194,2014-03-02,1337.89500,XAU,USD,43.01431865501866
2195,2014-03-01,1326.48500,XAU,USD,42.64747867441199
2196,2014-02-28,1326.48500,XAU,USD,42.64747867441199
2197,2014-02-27,1331.54000,XAU,USD,42.81000068159575
2198,2014-02-26,1330.88000,XAU,USD,42.788781191043576
2199,2014-02-25,1341.22000,XAU,USD,43.1212198763611
2200,2014-02-24,1335.59500,XAU,USD,42.940371945518635
2201,2014-02-23,1324.23000,XAU,USD,42.5749787483587
2202,2014-02-22,1324.28000,XAU,USD,42.57658628552175
2203,2014-02-21,1324.28000,XAU,USD,42.57658628552175
2204,2014-02-20,1320.85000,XAU,USD,42.466309236136915
2205,2014-02-19,1312.02000,XAU,USD,42.182418173143326
2206,2014-02-18,1320.63000,XAU,USD,42.459236072619525
2207,2014-02-17,1328.49500,XAU,USD,42.712101668366365
2208,2014-02-16,1323.60500,XAU,USD,42.554884533820655
2209,2014-02-15,1318.57500,XAU,USD,42.393166295218414
2210,2014-02-14,1318.57500,XAU,USD,42.393166295218414
2211,2014-02-13,1300.55000,XAU,USD,41.813649147941
2212,2014-02-12,1291.92000,XAU,USD,41.53618823359959
2213,2014-02-11,1287.10200,XAU,USD,41.38128595256865
2214,2014-02-10,1273.98000,XAU,USD,40.95940389949935
2215,2014-02-09,1267.47500,XAU,USD,40.7502633145873
2216,2014-02-08,1267.31000,XAU,USD,40.74495844194926
2217,2014-02-07,1267.31000,XAU,USD,40.74495844194926
2218,2014-02-06,1256.75800,XAU,USD,40.405703799060426
2219,2014-02-05,1259.30000,XAU,USD,40.48743098842959
2220,2014-02-04,1253.29000,XAU,USD,40.29420502143168
2221,2014-02-03,1259.70500,XAU,USD,40.500452039450245
2222,2014-02-02,1243.80000,XAU,USD,39.989094467885906
2223,2014-02-01,1244.55000,XAU,USD,40.013207525331566
2224,2014-01-31,1244.55000,XAU,USD,40.013207525331566
2225,2014-01-30,1244.75500,XAU,USD,40.01979842770005
2226,2014-01-29,1266.77000,XAU,USD,40.727597040588385
2227,2014-01-28,1252.91000,XAU,USD,40.28198773899255
2228,2014-01-27,1258.08500,XAU,USD,40.44836783536762
2229,2014-01-26,1275.68500,XAU,USD,41.01422091675915
2230,2014-01-25,1270.14500,XAU,USD,40.836105799093865
2231,2014-01-24,1270.14500,XAU,USD,40.836105799093865
2232,2014-01-23,1262.77500,XAU,USD,40.59915482126116
2233,2014-01-22,1237.07000,XAU,USD,39.772719965740166
2234,2014-01-21,1243.18500,XAU,USD,39.96932176078046
2235,2014-01-20,1255.37000,XAU,USD,40.36107856741432
2236,2014-01-19,1256.33000,XAU,USD,40.391943280944766
2237,2014-01-18,1254.01000,XAU,USD,40.31735355657952
2238,2014-01-17,1254.01000,XAU,USD,40.31735355657952
2239,2014-01-16,1242.31000,XAU,USD,39.94118986042719
2240,2014-01-15,1241.06000,XAU,USD,39.901001431351084
2241,2014-01-14,1243.56000,XAU,USD,39.98137828950329
2242,2014-01-13,1254.32000,XAU,USD,40.32732028699039
2243,2014-01-12,1248.70000,XAU,USD,40.14663310986423
2244,2014-01-11,1248.25000,XAU,USD,40.13216527539684
2245,2014-01-10,1248.25000,XAU,USD,40.13216527539684
2246,2014-01-09,1228.66500,XAU,USD,39.502492968632446
2247,2014-01-08,1226.12500,XAU,USD,39.4208300807498
2248,2014-01-07,1229.67000,XAU,USD,39.53480446560964
2249,2014-01-06,1237.73500,XAU,USD,39.79410021000865
2250,2014-01-05,1234.33000,XAU,USD,39.68462692920534
2251,2014-01-04,1236.85500,XAU,USD,39.76580755593908
2252,2014-01-03,1236.85500,XAU,USD,39.76580755593908
2253,2014-01-02,1223.48000,XAU,USD,39.33579136482477
2254,2014-01-01,1206.13500,XAU,USD,38.77813672296476
2255,2013-12-31,1205.27500,XAU,USD,38.750487083760405
2256,2013-12-30,1198.63500,XAU,USD,38.53700614850814
2257,2013-12-29,1213.27500,XAU,USD,39.00769302984747
2258,2013-12-28,1213.10000,XAU,USD,39.00206664977681
2259,2013-12-27,1213.10000,XAU,USD,39.00206664977681
2260,2013-12-26,1209.15500,XAU,USD,38.87523196761263
2261,2013-12-25,1202.50000,XAU,USD,38.661268771211454
2262,2013-12-24,1204.03500,XAU,USD,38.71062016211691
2263,2013-12-23,1198.59000,XAU,USD,38.535559365061395
2264,2013-12-22,1204.23500,XAU,USD,38.71705031076908
2265,2013-12-21,1203.18000,XAU,USD,38.683131276628856
2266,2013-12-20,1203.18000,XAU,USD,38.683131276628856
2267,2013-12-19,1191.85500,XAU,USD,38.319024109199354
2268,2013-12-18,1219.10000,XAU,USD,39.1949711093421
2269,2013-12-17,1233.86000,XAU,USD,39.66951607987273
2270,2013-12-16,1240.56500,XAU,USD,39.885086813436956
2271,2013-12-15,1236.06500,XAU,USD,39.74040846876298
2272,2013-12-14,1238.72500,XAU,USD,39.82592944583693
2273,2013-12-13,1238.72500,XAU,USD,39.82592944583693
2274,2013-12-12,1228.04500,XAU,USD,39.482559507810706
2275,2013-12-11,1254.17500,XAU,USD,40.32265842921756
2276,2013-12-10,1261.25000,XAU,USD,40.55012493778831
2277,2013-12-09,1238.89500,XAU,USD,39.83139507219128
2278,2013-12-08,1228.15000,XAU,USD,39.48593533585309
2279,2013-12-07,1229.18000,XAU,USD,39.519050601411806
2280,2013-12-06,1229.18000,XAU,USD,39.519050601411806
2281,2013-12-05,1226.17500,XAU,USD,39.42243761791285
2282,2013-12-04,1238.09000,XAU,USD,39.80551372386626
2283,2013-12-03,1224.81000,XAU,USD,39.37855185336174
2284,2013-12-02,1223.12500,XAU,USD,39.32437785096716
2285,2013-12-01,1248.24500,XAU,USD,40.13200452168053
2286,2013-11-30,1251.36350,XAU,USD,40.23226661453959
2287,2013-11-29,1251.36350,XAU,USD,40.23226661453959
2288,2013-11-28,1244.30000,XAU,USD,40.00516983951635
2289,2013-11-27,1238.31500,XAU,USD,39.81274764109997
2290,2013-11-26,1243.79000,XAU,USD,39.988772960453296
2291,2013-11-25,1253.31000,XAU,USD,40.2948480362969
2292,2013-11-24,1240.83000,XAU,USD,39.893606760401084
2293,2013-11-23,1243.71000,XAU,USD,39.98620090099243
2294,2013-11-22,1243.71000,XAU,USD,39.98620090099243
2295,2013-11-21,1244.39500,XAU,USD,40.00822416012613
2296,2013-11-20,1247.21000,XAU,USD,40.09872850240552
2297,2013-11-19,1275.27500,XAU,USD,41.00103911202219
2298,2013-11-18,1274.50500,XAU,USD,40.97628303971131
2299,2013-11-17,1288.39000,XAU,USD,41.42269610988867
2300,2013-11-16,1290.27500,XAU,USD,41.48330026093544
2301,2013-11-15,1290.27500,XAU,USD,41.48330026093544
2302,2013-11-14,1287.13000,XAU,USD,41.38218617337996
2303,2013-11-13,1284.93500,XAU,USD,41.311615291922315
2304,2013-11-12,1267.49500,XAU,USD,40.75090632945252
2305,2013-11-11,1282.54000,XAU,USD,41.2346142618125
2306,2013-11-10,1287.08500,XAU,USD,41.38073938993322
2307,2013-11-09,1288.58500,XAU,USD,41.42896550482454
2308,2013-11-08,1288.58500,XAU,USD,41.42896550482454
2309,2013-11-07,1309.58500,XAU,USD,42.104131113303076
2310,2013-11-06,1318.02500,XAU,USD,42.37548338642493
2311,2013-11-05,1312.84000,XAU,USD,42.208781782617244
2312,2013-11-04,1315.15500,XAU,USD,42.28321075326619
2313,2013-11-03,1313.98500,XAU,USD,42.24559438365095
2314,2013-11-02,1316.22500,XAU,USD,42.31761204855533
2315,2013-11-01,1316.22500,XAU,USD,42.31761204855533
2316,2013-10-31,1323.56000,XAU,USD,42.55343775037391
2317,2013-10-30,1338.23500,XAU,USD,43.025249907727364
2318,2013-10-29,1343.51000,XAU,USD,43.19484507842852
2319,2013-10-28,1353.34500,XAU,USD,43.511047638399305
2320,2013-10-27,1349.36000,XAU,USD,43.38292692650468
2321,2013-10-26,1350.80000,XAU,USD,43.42922399680035
2322,2013-10-25,1350.80000,XAU,USD,43.42922399680035
2323,2013-10-24,1346.53500,XAU,USD,43.2921010767927
2324,2013-10-23,1332.30500,XAU,USD,42.83459600019033
2325,2013-10-22,1341.32500,XAU,USD,43.1245957044035
2326,2013-10-21,1314.58500,XAU,USD,42.26488482960749
2327,2013-10-20,1315.29000,XAU,USD,42.28755110360641
2328,2013-10-19,1316.25000,XAU,USD,42.31841581713686
2329,2013-10-18,1316.25000,XAU,USD,42.31841581713686
2330,2013-10-17,1318.59000,XAU,USD,42.393648556367324
2331,2013-10-16,1280.75000,XAU,USD,41.17706443137552
2332,2013-10-15,1279.80500,XAU,USD,41.14668197899399
2333,2013-10-14,1273.19000,XAU,USD,40.93400481232325
2334,2013-10-13,1275.00000,XAU,USD,40.99219765762545
2335,2013-10-12,1272.27500,XAU,USD,40.90458688223954
2336,2013-10-11,1272.27500,XAU,USD,40.90458688223954
2337,2013-10-10,1287.21000,XAU,USD,41.384758232840824
2338,2013-10-09,1305.65500,XAU,USD,41.97777869228781
2339,2013-10-08,1319.59500,XAU,USD,42.42596005334451
2340,2013-10-07,1322.42500,XAU,USD,42.51694665677281
2341,2013-10-06,1316.15500,XAU,USD,42.315361496527075
2342,2013-10-05,1310.84500,XAU,USD,42.14464104981179
2343,2013-10-04,1310.84500,XAU,USD,42.14464104981179
2344,2013-10-03,1316.04000,XAU,USD,42.31166416105207
2345,2013-10-02,1316.07000,XAU,USD,42.3126286833499
2346,2013-10-01,1289.70500,XAU,USD,41.46497433727672
2347,2013-09-30,1329.46500,XAU,USD,42.74328788932942
2348,2013-09-29,1340.13000,XAU,USD,43.08617556620674
2349,2013-09-28,1336.61000,XAU,USD,42.97300494992843
2350,2013-09-27,1336.61000,XAU,USD,42.97300494992843
2351,2013-09-26,1321.96000,XAU,USD,42.5019965611565
2352,2013-09-25,1333.04500,XAU,USD,42.85838755020339
2353,2013-09-24,1323.64500,XAU,USD,42.556170563551085
2354,2013-09-23,1322.18000,XAU,USD,42.50906972467389
2355,2013-09-22,1326.13000,XAU,USD,42.63606516055438
2356,2013-09-21,1325.80000,XAU,USD,42.62545541527829
2357,2013-09-20,1325.80000,XAU,USD,42.62545541527829
2358,2013-09-19,1367.99500,XAU,USD,43.98205602717123
2359,2013-09-18,1362.85000,XAU,USD,43.81664045309399
2360,2013-09-17,1306.39500,XAU,USD,42.00157024230086
2361,2013-09-16,1314.08500,XAU,USD,42.248809457977046
2362,2013-09-15,1331.27000,XAU,USD,42.801319980915316
2363,2013-09-14,1326.07500,XAU,USD,42.63429686967503
2364,2013-09-13,1326.07500,XAU,USD,42.63429686967503
2365,2013-09-12,1323.01500,XAU,USD,42.535915595296736
2366,2013-09-11,1364.50500,XAU,USD,43.86984993319076
2367,2013-09-10,1365.58500,XAU,USD,43.90457273591251
2368,2013-09-09,1387.37000,XAU,USD,44.604976677850836
2369,2013-09-08,1387.69500,XAU,USD,44.61542566941062
2370,2013-09-07,1391.97000,XAU,USD,44.7528700968509
2371,2013-09-06,1391.97000,XAU,USD,44.7528700968509
2372,2013-09-05,1367.30000,XAU,USD,43.95971126060492
2373,2013-09-04,1391.58100,XAU,USD,44.74036345772241
2374,2013-09-03,1411.89000,XAU,USD,45.39331290260768
2375,2013-09-02,1391.29500,XAU,USD,44.731168345149804
2376,2013-09-01,1382.49500,XAU,USD,44.44824180445403
2377,2013-08-31,1395.27000,XAU,USD,44.85896754961181
2378,2013-08-30,1395.27000,XAU,USD,44.85896754961181
2379,2013-08-29,1405.00000,XAU,USD,45.1717942815402
2380,2013-08-28,1417.93000,XAU,USD,45.58750339190341
2381,2013-08-27,1417.11000,XAU,USD,45.561139782429485
2382,2013-08-26,1401.19000,XAU,USD,45.049299949716236
2383,2013-08-25,1403.90000,XAU,USD,45.13642846395323
2384,2013-08-24,1397.84500,XAU,USD,44.941755713508584
2385,2013-08-23,1397.84500,XAU,USD,44.941755713508584
2386,2013-08-22,1378.26000,XAU,USD,44.31208340674419
2387,2013-08-21,1357.12500,XAU,USD,43.63257744792544
2388,2013-08-20,1369.54500,XAU,USD,44.03188967922561
2389,2013-08-19,1365.74000,XAU,USD,43.90955610111794
2390,2013-08-18,1376.53000,XAU,USD,44.256462620902866
2391,2013-08-17,1376.80500,XAU,USD,44.26530407529961
2392,2013-08-16,1376.80500,XAU,USD,44.26530407529961
2393,2013-08-15,1365.35000,XAU,USD,43.897017311246195
2394,2013-08-14,1338.47500,XAU,USD,43.03296608610997
2395,2013-08-13,1322.83500,XAU,USD,42.530128461509776
2396,2013-08-12,1336.51000,XAU,USD,42.969789875602345
2397,2013-08-11,1329.79500,XAU,USD,42.753897634605515
2398,2013-08-10,1314.52500,XAU,USD,42.26295578501184
2399,2013-08-09,1314.52500,XAU,USD,42.26295578501184
2400,2013-08-08,1314.19000,XAU,USD,42.25218528601944
2401,2013-08-07,1285.27000,XAU,USD,41.322385790914716
2402,2013-08-06,1282.72000,XAU,USD,41.24040139559946
2403,2013-08-05,1303.27500,XAU,USD,41.90125992332691
2404,2013-08-04,1314.21500,XAU,USD,42.25298905460096
2405,2013-08-03,1313.81000,XAU,USD,42.2399680035803
2406,2013-08-02,1313.81000,XAU,USD,42.2399680035803
2407,2013-08-01,1303.61500,XAU,USD,41.912191176035606
2408,2013-07-31,1325.38000,XAU,USD,42.61195210310872
2409,2013-07-30,1328.01500,XAU,USD,42.69666931160115
2410,2013-07-29,1324.72000,XAU,USD,42.590732612556536
2411,2013-07-28,1333.65000,XAU,USD,42.87783874987622
2412,2013-07-27,1333.44000,XAU,USD,42.87108709379144
2413,2013-07-26,1333.44000,XAU,USD,42.87108709379144
2414,2013-07-25,1334.80000,XAU,USD,42.91481210462623
2415,2013-07-24,1318.48000,XAU,USD,42.39011197460863
2416,2013-07-23,1343.92500,XAU,USD,43.20818763688179
2417,2013-07-22,1336.11000,XAU,USD,42.95692957829799
2418,2013-07-21,1313.69500,XAU,USD,42.2362706681053
2419,2013-07-20,1296.05750,XAU,USD,41.66921193384148
2420,2013-07-19,1296.05750,XAU,USD,41.66921193384148
2421,2013-07-18,1284.20000,XAU,USD,41.28798449562557
2422,2013-07-17,1275.41500,XAU,USD,41.005540216078714
2423,2013-07-16,1291.02000,XAU,USD,41.50725256466479
2424,2013-07-15,1283.38000,XAU,USD,41.26162088615165
2425,2013-07-14,1293.16000,XAU,USD,41.57605515524308
2426,2013-07-13,1285.50000,XAU,USD,41.329780461864715
2427,2013-07-12,1285.50000,XAU,USD,41.329780461864715
2428,2013-07-11,1285.11000,XAU,USD,41.31724167199297
2429,2013-07-10,1288.51500,XAU,USD,41.42671495279628
2430,2013-07-09,1249.74500,XAU,USD,40.18023063657185
2431,2013-07-08,1236.30500,XAU,USD,39.748124647145595
2432,2013-07-07,1225.33000,XAU,USD,39.3952702398574
2433,2013-07-06,1223.26500,XAU,USD,39.32887895502368
2434,2013-07-05,1223.26500,XAU,USD,39.32887895502368
2435,2013-07-04,1249.61500,XAU,USD,40.17605103994794
2436,2013-07-03,1255.33000,XAU,USD,40.35979253768388
2437,2013-07-02,1243.64500,XAU,USD,39.98411110268047
2438,2013-07-01,1254.02000,XAU,USD,40.31767506401213
2439,2013-06-30,1238.90500,XAU,USD,39.83171657962389
2440,2013-06-29,1234.55500,XAU,USD,39.69186084643905
2441,2013-06-28,1234.55500,XAU,USD,39.69186084643905
2442,2013-06-27,1202.52500,XAU,USD,38.66207253979297
2443,2013-06-26,1229.34000,XAU,USD,39.52419472033354
2444,2013-06-25,1277.23500,XAU,USD,41.06405456881352
2445,2013-06-24,1283.89500,XAU,USD,41.278178518931
2446,2013-06-23,1299.89000,XAU,USD,41.79242965738882
2447,2013-06-22,1296.26500,XAU,USD,41.67588321306812
2448,2013-06-21,1296.26500,XAU,USD,41.67588321306812
2449,2013-06-20,1280.35500,XAU,USD,41.16436488778748
2450,2013-06-19,1343.24500,XAU,USD,43.186325131464386
2451,2013-06-18,1368.35000,XAU,USD,43.993469541028844
2452,2013-06-17,1384.24750,XAU,USD,44.50458598201873
2453,2013-06-16,1389.86500,XAU,USD,44.68519278228674
2454,2013-06-15,1390.65700,XAU,USD,44.710656170949356
2455,2013-06-14,1390.65700,XAU,USD,44.710656170949356
2456,2013-06-13,1386.52950,XAU,USD,44.577953978140066
2457,2013-06-12,1388.80500,XAU,USD,44.65111299443021
2458,2013-06-11,1377.83000,XAU,USD,44.298258587142016
2459,2013-06-10,1385.90500,XAU,USD,44.557875838973644
2460,2013-06-09,1382.31500,XAU,USD,44.442454670667075
2461,2013-06-08,1383.08500,XAU,USD,44.467210742977954
2462,2013-06-07,1383.08500,XAU,USD,44.467210742977954
2463,2013-06-06,1412.31000,XAU,USD,45.40681621477725
2464,2013-06-05,1402.11000,XAU,USD,45.07887863351625
2465,2013-06-04,1399.90000,XAU,USD,45.0078254909097
2466,2013-06-03,1413.45500,XAU,USD,45.44362881581096
2467,2013-06-02,1389.72500,XAU,USD,44.68069167823021
2468,2013-06-01,1387.98000,XAU,USD,44.62458863123997
2469,2013-05-31,1387.98000,XAU,USD,44.62458863123997
2470,2013-05-30,1415.86500,XAU,USD,45.52111210706969
2471,2013-05-29,1391.53500,XAU,USD,44.73888452353241
2472,2013-05-28,1380.79000,XAU,USD,44.39342478719423
2473,2013-05-27,1393.97500,XAU,USD,44.81733233708896
2474,2013-05-26,1387.10000,XAU,USD,44.59629597717039
2475,2013-05-25,1386.78500,XAU,USD,44.586168493043225
2476,2013-05-24,1386.78500,XAU,USD,44.586168493043225
2477,2013-05-23,1391.70000,XAU,USD,44.74418939617046
2478,2013-05-22,1366.97500,XAU,USD,43.94926226904513
2479,2013-05-21,1374.21000,XAU,USD,44.18187289653762
2480,2013-05-20,1393.19500,XAU,USD,44.792254757345475
2481,2013-05-19,1343.67000,XAU,USD,43.19998919735026
2482,2013-05-18,1359.52500,XAU,USD,43.70973923175156
2483,2013-05-17,1359.52500,XAU,USD,43.70973923175156
2484,2013-05-16,1385.17000,XAU,USD,44.5342450426769
2485,2013-05-15,1395.25500,XAU,USD,44.8584852884629
2486,2013-05-14,1427.20500,XAU,USD,45.885701535648096
2487,2013-05-13,1432.81500,XAU,USD,46.06606720534165
2488,2013-05-12,1442.17500,XAU,USD,46.36699816226351
2489,2013-05-11,1448.29000,XAU,USD,46.56359995730381
2490,2013-05-10,1448.29000,XAU,USD,46.56359995730381
2491,2013-05-09,1456.76550,XAU,USD,46.83609358181142
2492,2013-05-08,1472.42500,XAU,USD,47.339558145905215
2493,2013-05-07,1450.03500,XAU,USD,46.61970300429405
2494,2013-05-06,1470.71500,XAU,USD,47.28458037492911
2495,2013-05-05,1470.64000,XAU,USD,47.28216906918454
2496,2013-05-04,1470.65000,XAU,USD,47.28249057661715
2497,2013-05-03,1470.65000,XAU,USD,47.28249057661715
2498,2013-05-02,1467.13500,XAU,USD,47.16948071405515
2499,2013-05-01,1459.04500,XAU,USD,46.90938120107461
2500,2013-04-30,1475.76000,XAU,USD,47.44678087468026
2501,2013-04-29,1474.79000,XAU,USD,47.4155946537172
2502,2013-04-28,1465.17000,XAU,USD,47.10630450354751
2503,2013-04-27,1462.54000,XAU,USD,47.021748048771386
2504,2013-04-26,1462.54000,XAU,USD,47.021748048771386
2505,2013-04-25,1464.33500,XAU,USD,47.07945863292468
2506,2013-04-24,1430.76000,XAU,USD,45.999997427940535
2507,2013-04-23,1413.18000,XAU,USD,45.43478736141422
2508,2013-04-22,1426.53500,XAU,USD,45.86416053766331
2509,2013-04-21,1407.36500,XAU,USD,45.247830789352186
2510,2013-04-20,1403.71000,XAU,USD,45.13031982273366
2511,2013-04-19,1403.71000,XAU,USD,45.13031982273366
2512,2013-04-18,1394.09500,XAU,USD,44.821190426280275
2513,2013-04-17,1378.72000,XAU,USD,44.3268727486442
2514,2013-04-16,1373.82000,XAU,USD,44.16933410666587
2515,2013-04-15,1350.87000,XAU,USD,43.43147454882862
2516,2013-04-14,1483.59500,XAU,USD,47.69868194812928
2517,2013-04-13,1482.52500,XAU,USD,47.664280652840134
2518,2013-04-12,1482.52500,XAU,USD,47.664280652840134
2519,2013-04-11,1561.88500,XAU,USD,50.21576363802378
2520,2013-04-10,1558.39500,XAU,USD,50.1035575440433
2521,2013-04-09,1586.17500,XAU,USD,50.99670519183062
2522,2013-04-08,1573.45750,XAU,USD,50.58782811441035
2523,2013-04-07,1581.71150,XAU,USD,50.85320034928567
2524,2013-04-06,1581.16000,XAU,USD,50.8354692143773
2525,2013-04-05,1581.16000,XAU,USD,50.8354692143773
2526,2013-04-04,1553.77250,XAU,USD,49.95494073331987
2527,2013-04-03,1557.64000,XAU,USD,50.079283732881336
2528,2013-04-02,1576.09000,XAU,USD,50.67246494604462
2529,2013-04-01,1600.35000,XAU,USD,51.45244197755363
2530,2013-03-31,1597.63500,XAU,USD,51.36515270960034
2531,2013-03-30,1596.73300,XAU,USD,51.33615273917902
2532,2013-03-29,1596.73300,XAU,USD,51.33615273917902
2533,2013-03-28,1596.73300,XAU,USD,51.33615273917902
2534,2013-03-27,1605.46500,XAU,USD,51.61689302933305
2535,2013-03-26,1600.36700,XAU,USD,51.45298854018907
2536,2013-03-25,1605.39500,XAU,USD,51.61464247730479
2537,2013-03-24,1606.90000,XAU,USD,51.66302934591242
2538,2013-03-23,1608.77500,XAU,USD,51.72331198952657
2539,2013-03-22,1608.77500,XAU,USD,51.72331198952657
2540,2013-03-21,1615.82500,XAU,USD,51.949974729515795
2541,2013-03-20,1606.26000,XAU,USD,51.642452870225455
2542,2013-03-19,1613.63000,XAU,USD,51.87940384805816
2543,2013-03-18,1605.87500,XAU,USD,51.630074834070015
2544,2013-03-17,1604.00500,XAU,USD,51.569952944172165
2545,2013-03-16,1592.06500,XAU,USD,51.186073069637224
2546,2013-03-15,1592.06500,XAU,USD,51.186073069637224
2547,2013-03-14,1590.14000,XAU,USD,51.12418288886003
2548,2013-03-13,1588.22500,XAU,USD,51.06261421551543
2549,2013-03-12,1592.69500,XAU,USD,51.20632803789157
2550,2013-03-11,1581.79000,XAU,USD,50.855724182631654
2551,2013-03-10,1578.74750,XAU,USD,50.75790554626042
2552,2013-03-09,1578.88500,XAU,USD,50.76232627345879
2553,2013-03-08,1578.88500,XAU,USD,50.76232627345879
2554,2013-03-07,1579.91000,XAU,USD,50.795280785301195
2555,2013-03-06,1582.38800,XAU,USD,50.87495032710166
2556,2013-03-05,1577.46500,XAU,USD,50.71667221802833
2557,2013-03-04,1575.43100,XAU,USD,50.6512776062357
2558,2013-03-03,1579.40000,XAU,USD,50.77888390623814
2559,2013-03-02,1576.30000,XAU,USD,50.67921660212941
2560,2013-03-01,1576.30000,XAU,USD,50.67921660212941
2561,2013-02-28,1581.03000,XAU,USD,50.83128961775338
2562,2013-02-27,1597.22500,XAU,USD,51.35197090486337
2563,2013-02-26,1613.58000,XAU,USD,51.877796310895114
2564,2013-02-25,1595.05000,XAU,USD,51.282043038270956
2565,2013-02-24,1578.69500,XAU,USD,50.75621763223922
2566,2013-02-23,1581.43000,XAU,USD,50.844149915057734
2567,2013-02-22,1581.43000,XAU,USD,50.844149915057734
2568,2013-02-21,1578.51500,XAU,USD,50.75043049845227
2569,2013-02-20,1570.63500,XAU,USD,50.4970826415565
2570,2013-02-19,1605.32500,XAU,USD,51.612391925276526
2571,2013-02-18,1614.34500,XAU,USD,51.90239162948969
2572,2013-02-17,1613.04500,XAU,USD,51.86059566325054
2573,2013-02-16,1609.88000,XAU,USD,51.75883856082985
2574,2013-02-15,1609.88000,XAU,USD,51.75883856082985
2575,2013-02-14,1635.31000,XAU,USD,52.57643196195409
2576,2013-02-13,1644.22000,XAU,USD,52.862895084408564
2577,2013-02-12,1651.75900,XAU,USD,53.105279537852354
2578,2013-02-11,1648.59650,XAU,USD,53.00360281228981
2579,2013-02-10,1666.44700,XAU,USD,53.577509654868194
2580,2013-02-09,1667.26700,XAU,USD,53.60387326434213
2581,2013-02-08,1667.26700,XAU,USD,53.60387326434213
2582,2013-02-07,1671.16150,XAU,USD,53.72908433397163
2583,2013-02-06,1678.56500,XAU,USD,53.96711236170358
2584,2013-02-05,1675.10000,XAU,USD,53.855710036304615
2585,2013-02-04,1674.44500,XAU,USD,53.83465129946874
2586,2013-02-03,1667.27000,XAU,USD,53.6039697165719
2587,2013-02-02,1667.00000,XAU,USD,53.59528901589147
2588,2013-02-01,1667.00000,XAU,USD,53.59528901589147
2589,2013-01-31,1663.09000,XAU,USD,53.469579609741416
2590,2013-01-30,1677.01000,XAU,USD,53.9171179559329
2591,2013-01-29,1664.24500,XAU,USD,53.506713718207735
2592,2013-01-28,1657.31000,XAU,USD,53.283748313693515
2593,2013-01-27,1659.47500,XAU,USD,53.35335467285332
2594,2013-01-26,1658.72500,XAU,USD,53.32924161540766
2595,2013-01-25,1658.72500,XAU,USD,53.32924161540766
2596,2013-01-24,1667.81000,XAU,USD,53.62133111793278
2597,2013-01-23,1684.98500,XAU,USD,54.17352013343844
2598,2013-01-22,1692.96500,XAU,USD,54.43008306466029
2599,2013-01-21,1689.88500,XAU,USD,54.33105877541677
2600,2013-01-20,1688.82500,XAU,USD,54.29697898756024
2601,2013-01-19,1684.19000,XAU,USD,54.147960292546045
2602,2013-01-18,1684.19000,XAU,USD,54.147960292546045
2603,2013-01-17,1687.46500,XAU,USD,54.25325397672543
2604,2013-01-16,1680.87500,XAU,USD,54.041380578636215
